Datum,Meldung
2021-12-03,"Stellenausschreibung: Promotionsstelle Africa multiple: Reconfiguring African Stu- dies (Bayreuth, zum 01.01.2022, Bewerbungsschluss: 30.12.2021)"
2021-12-03,"Stellenausschreibung: Wissenschaftliche Mitarbeiter*in Schwerpunkt Medien und di- gitale Kulturen (Halle, zum nächstmöglichen Zeitpunkt, Bewerbungsschluss: 18.12.2021)"
2021-12-10,"Stellenausschreibung: W2 Professur für Medien- und Kommunikationswissenschaft (Köln, Bewerbungsschluss: 16.01.2022)"
2021-12-10,CfP: Abschlusspreis Medius 2022 (Einreichungen bis 31.01.2022)
2021-12-10,CfP: Preis für Nachwuchswissenschaftler_innen aus dem Bereich der Medien- und Kulturwissenschaften (Einreichungen bis 04.01.2022)
2021-12-10,"CfP: 5. INSIST-Nachwuchstagung: Wissenschaft und Technologie kommunizieren. Kontroversität, Dialog und Partizipation. (Einreichungen bis 30.04.2022)"
2021-12-10,CfP: Sammelband: Beyond Media Literacy (Einreichungen bis 22.04.2022)
2021-12-10,"CfP: Symposium „Neue Erzählformen in dynamischen Bildtechnologien – Formprobleme zwischen Populärkommunikation und autonomer Kunst“ (Kiel, 23.-24.06.2022, Ein- reichungen bis 28.02.2022)"
2021-12-10,"CfP: Workshop „Intersektionalität. Analyse, Kommunikation, Intervention“ (Bayreuth, 10.-12.02.2022, Einreichungen bis 01.02.2022)"
2021-12-10,CfP: Topical Issue of Open Philosophy: (Neo)Cybernetic Paths for an Epistemology of Digital Cultures (Einreichungen bis 31.12.2021)
2021-12-10,"CfP: Beyond the Occident: Perspectives on Past, Present and Speculative Future in Fiction, Art, Media, and Film (Einreichungen bis 01.02.2022)"
2021-12-10,CfP: Martin Schüwer-Publikationspreis für herausragende Comicforschung (Einreichungen bis 31.03.2022)
2021-12-10,"Veranstaltung: Workshop Audiovisuelle Diskurse (Online, 13.-14.01.21)"
2021-12-10,"Veranstaltung: Workshop: Situating German Filmstock (Online, 09.-11.12.21)"
2021-12-10,"Stellenausschreibung: Postdoc Stelle im DFG-Graduiertenkolleg „Gegenwart/Litera- tur. Geschichte, Theorie und Praxeologie eines Verhältnisses“ (Bonn, zum 01.04.2022, Bewerbungsschluss: 02.01.2022)"
2021-12-17,"Veranstaltung: Workshop: Geschlechtliche Vielfalt im Arbeitsalltag und in der Lehre (Online, 15.03.22)"
2021-12-17,CfP: Sammelband Digitale Bildung jetzt! (Einreichungen bis 01.04.2022)
2021-12-17,"Stellenausschreibung: 12 Stellen für Doktorand*innen (m/w/d), 1 Stelle als Postdokto- rand*in (m/w/d), 1 Stelle als Koordinator*in (m/w/d) (Bewerbungsschluss: 23.01.2022)"
2021-12-17,"CfP: Weizenbaum Conference 2022 – Practicing Sovereignty. Interventions for open digital futures (Berlin, 09.-10.06.2022, Einreichungen bis 31.03.2022)"
2021-12-17,CfP: Archiv für Mediengeschichte 20 : »Das Schiff« (Einreichungen bis 30.04.2022)
2021-12-17,"CfP: Conference: Taking Place and Making Place (Eichstätt & Online, 23.-25.06.2022, Einreichungen bis 31.01.2022)"
2021-12-17,"CfP: Summer School Social Gaming: From Cooperation in (Online) Gaming to Game Co-Creation (Online & Konstanz/ Utrecht, April-Juli 2022, Einreichungen bis 20.02.2022)"
2021-12-17,"CfP: Tagung FFK35 (Online, 31.03-02.04.2022, verlängerte Einreichfrist bis 09.01.2022)"
2021-12-17,"Stellenausschreibung: Professur für Kunst- und Medienwissenschaft, Schwerpunkt Medien- und Performancekunst (Linz, zum nächstmöglichen Zeitpunkt, Bewerbungsschluss: 31.01.2022)"
2021-12-17,"CfP: Symposium Kitsch als Kunst und Kunst als Kitsch (Kiel, 19.-21.05.2022, Einreichungen bis 15.02.2022)"
2022-01-07,Veranstaltung: Diskussion: Shaping the Conversation: Decolonising Film with
2022-01-07,"Veranstaltung: Activating Attention – Political Videos on Social Media” (Online, 20./21.01.2022)"
2022-01-07,Veranstaltung: Aus der Reihe Werkstattgespräche der Siegener Forschungsstelle
2022-01-07,CfP: Special Issue Educational Film: Histories and Historiographies of Practice
2022-01-07,"CfP: STS-hub 2023: Circulations (Aachen, 15.03-17.03.2023)"
2022-01-07,"CfP: Derrida and film studies, (Extended deadline 31.03.2022)"
2022-01-07,"Stellenausschreibung: PostDoc-Stelle für Film-/Medienwissenschaft (Heidelberg, zum 01.05.2022, Bewerbungsschluss: 20.01.2022)"
2022-01-07,"Stellenausschreibung: Wissenschaaftliche*r Mitarbeiter*in im Arbeitsgebiet Filmwissenschaft (Bremen, zum 01.04.2022, Bewerbungsschluss: 22.01.2022)"
2022-01-07,"Stellenausschreibung: Wissenschaftliche*r Mitarbeiter*in der Fachgruppe Medienwissenschaft (Bayreuth, zum 01.04.2022, Bewerbungsschluss: 07.02.2022)"
2022-01-07,"Stellenausschreibung: Wissenschaftliche*r Mitarbeiter*in Medienwissenschaft und Mediendidaktik (Osnabrück, zum 01.04.2022, Bewerbungsschluss: 31.01.2022)"
2022-01-07,"Stellenausschreibung: Wissenschaftliche*r Mitarbeiter*in Fakultät Medien (Weimar, zum 01.04.2022, Bewerbungsschluss: 28.01.2022)"
2022-01-07,Stellenausschreibung: Wissenschaftliche/r Mitarbeiter/in (m/w/d)
2022-01-07,Veranstaltung: Kongress: CIHA World Congress: “Migrations”
2022-01-14,"Veranstaltung: Popmix, POPkultur und Religion: The Next Generation (Königswinter, 04.-06.03.2022)"
2022-01-14,"Stellenausschreibung: Wissenschaftliche*r Mitarbeiter*in (w/m/d) an der Fakultät für Kulturwissenschaften, Fach Philosophie (Paderborn, Bewerbungsschluss: 15.01.2022)"
2022-01-14,"Veranstaltung: Image Sequencing in Periodicals: Comics, Photojournalism, Cinéroman and Illustrated Periodicals (Online, 20.-21.01.22)"
2022-01-14,"Veranstaltung: Diskussion: Smart Resistances. Mobile Media and the Dynamics of (Refused) Participation (Online, 20.01.2022)"
2022-01-14,"Veranstaltung: Vortrag & Workshop mit Peter Geimer: Im Fixierbad der Geschichte. Historische Rekonstruktion in Fotografie und Film (Online, 20.-21.01.2022)"
2022-01-14,"Stellenausschreibung: Ausschreibung einer Promotionsstelle PhD für Medienwissenschaft/Geschichte/Afrikanistik im Rahmen des SNF Forschungsprojektes «(In)Audible Past» an der Universität Basel (Basel, Bewerbungsschluss: 07.02.2022)"
2022-01-14,"CfP: Level 1, AKGWDS-Online-Studierendentagung 27./28.05.2022 (Einreichungen bis 28.02.2022)"
2022-01-14,"CfP: Review of Evolutionary Political Economy. Special Issue: Envisioning Post-Capitalist Utopias via Simulation Theory, critique and models (Einreichungen bis 31.03.2022)"
2022-01-14,CfP: Online-Symposium der Kieler Gesellschaft für Filmmusikforschung am 17. und 18. Juni 2022 (Einreichungen bis 28.02.2022)
2022-01-14,"Veranstaltung: Tagung: Literaturpop. Zur pop- und rockmusikalischen Rezeption literarischer Texte (Online, 10.-12.02.2022)"
2022-01-21,Veranstaltung: International Conference “Media Aesthetics of Occidentalism”
2022-01-21,Stellenausschreibung: PostDoc-Stelle für Medienwissenschaft
2022-01-21,"Call for Submissions: EASST 2022 – Open Panel “Meaningful Human Control? Sociotechnical Imaginaries of AI, Drone Swarms and the Future of Warfare”"
2022-01-21,CfP: Yearbook of Moving Image Studies : Mixed Reality Images: Trilogy of Synthetic Realities III
2022-01-21,"CfP: Gender. Zeitschrift für Geschlecht, Kultur und Gesellschaft, Heft 2/23: „Politik in der Populärkultur“"
2022-01-21,Stellenausschreibung: Lehrkraft (m/w/d) für besondere Aufgaben für den MA Interdisziplinäre Medienwissenschaft
2022-01-21,Veranstaltung: Workshop der AG Mediensemiotik: “Semiotic Friday”
2022-01-21,"Veranstaltung: Zoom-Vorlesungsreihe, Germanistik der Keiō-Universität Tōkyō: „Im Apparat“"
2022-01-21,Veranstaltung: Terminänderung Workshop Kritik der Relationen
2022-01-21,Veranstaltung: Ninth International Open Science Conference
2022-02-04,"Stellenausschreibung: Professur (W2) Herstellungsleitung für audiovisuelle Produktion (Ansbach, zum 01.10.2022, Einreichungen bis 28.02.2022)"
2022-02-04,"CfP: Conference „Rethinking Film and Cinema History through Global and Digital Approaches” (Barcelona, 05.10. – 07.10.2022, Einreichungen bis 31.04.2022)"
2022-02-04,"CfP: 15. Weltkongress der Semiotik, Panel „Cultural Functions of Caricature and Cartoonisation: Histories of Representational Correspondence and Ideology” (Thessaloniki, Griechenland, 30.08. – 03.09.2022, Einreichungen bis 31.03.2022)"
2022-02-04,"CfP: GfM-Jahrestagung 2022 „Arbeit“ (Halle, 28.09. – 01.10.2022, Einreichungen bis 31.04.2022)"
2022-02-04,"Veranstaltung: Workshop „The Future oft the Internet“ (Online, 11.02.2022)"
2022-02-04,"Stellenausschreibung: Professur (W2) für die 2D- / 3D-Contentproduktion in interaktiven Anwendungen (Ansbach, zum 01.10.2022, Einreichungen bis 28.02.2022)"
2022-02-04,"Stellenausschreibung: Zwei Lehraufträge an der Münster School of Design (Münster, SoSe 2022)"
2022-02-18,"CfP: Montage AV, Themenheft „Audiovisuelle Diskurse“ (Einreichungen bis 16.05.2022)"
2022-02-18,"Stellenausschreibung: 12 Promotionsstellen im Graduiertenkolleg „Das Dokumenta- rische. Exzess und Entzug“ (Bochum, zum 01.10.2022, Einreichungen bis 17.04.2022)"
2022-02-18,"Stellenausschreibung: Professur (W2) für Media Cultures in North American and British Studies (Marburg, zum Sommersemester 2023, Einreichungen bis 11.03.2022)"
2022-02-18,"CfP: 4. Jahrestagung des Arbeitskreises “Digitalisierung als Herausforderung für die Soziologische Theorie” (Oldenburg, 02.12. – 03.12.2022, Einreichungen bis 30.04.2022)"
2022-02-18,"CfP: PAIDIA Zeitschrift für Computerspielforschung “The Genre Buster - On Termino- logy, History, Worldbuilding and Gameplay of the Immersive Sim” (Einreichungen bis 10.04.2022)"
2022-02-18,"CfP: Communicating Memory Matters in Networked Environments. Special Issue of Memory, Mind & Media (Einreichungen bis 03.10.2022)"
2022-02-18,"CfP: Stanford–Leuphana Summer Academy (Berlin, 20.06-24.06.2022, Einreichungen bis 15.03.2022)"
2022-02-18,CfP: Best Publication Award Gender & Medien 2022 (Einreichungen bis 31.07.2022)
2022-02-18,CfP: NECSUS Journal Issue Autumn 2022_#Materiality (Einreichungen bis 15.03.2022)
2022-02-18,"Veranstaltung: Konferenz “Culture at Play | Spaces – Colours – Stories in Digital Games” (Online, 04.03-05.03.2022)"
2022-02-25,"Stellenausschreibung: Assistant Professor in Aesthetics with focus on Critical Race/Decolonial Theory and Film (Amsterdam/ Niederlande, zum 01.08.2022, Bewer- bungsfrist: 31.03.2022)"
2022-02-25,"Veranstaltung: Workshop: Kritik der Relationen aus medienanthropologischer Per- spektive (Weimar, 12.05-14.05.2022, Anmeldung bis 21.04.2022)"
2022-02-25,"Stellenausschreibung: Lehrkraft für besondere Aufgaben (Düsseldorf, zum 01.04.2022, Bewerbungsfrist: 01.03.2022)"
2022-02-25,"CfP: Online Journal eefb (East European Film Bulletin): Experimental cinema/docu- mentary, New Media, video art from the Balkans (Einreichungen bis 15.06.2022)"
2022-02-25,CfP: Special issue of Media Practice and Education Journal: Disrupting Surveillance: Media Arts Practice For a Reimagined Future (Einreichungen bis 15.03.2022)
2022-02-25,"Stellenausschreibung: Studienkoordinator*in (Düsseldorf, zum nächstmöglichen Zeitpunkt, Bewerbungsfrist: 01.03.2022)"
2022-02-25,"Stellenausschreibung: Universitätsassistent*in (&quot;prae doc&quot;) am Institut für Theater-, Film- und Medienwissenschaft (Wien, zum 01.04.2022, Bewerbungsfrist: 16.03.2022)"
2022-02-25,"CfP: Konferenz: Matters of Difference. Filmische, mediale und diskursive Differenzver- flechtungen (Berlin, 07.07.–09.07.2022, Einreichungen bis 01.04.2022)"
2022-03-04,zu finden.
2022-03-04,"Veranstaltung: Jahrestagung der AG Medienphilosophie der GfM und Plattform #1 der Deutschen Gesellschaft für Ästhetik: Denken des Dazwischen, Poetik des Medialen (Hamburg, 11.04.-12.04.2022, Anmeldung bis 01.04.2022)"
2022-03-04,"CfP: Mobile Studies Congress 2022: Go Mobile, Stay Innovative"
2022-03-04,"CfP: Third Padova Summer School on Philosophy and Cultural Studies of Technology: Technology and Magic (Padua, Italien, 19.09.-24.09.2022, Einreichungen bis 15.05.2022)"
2022-03-04,"Stellenausschreibung: Postdoc-Stelle ‚Meaningful Human Control. Autonome Waffensysteme zwischen Regulation und Reflexion‘. (Paderborn, zum nächstmöglichen Zeitpunkt, Bewerbungsfrist: 13.03.2022)"
2022-03-04,"Stellenausschreibung: Call for Interest: zwei Promotionsstellen “AI and the Society of the Future” (Karlsruhe, zum nächstmöglichen Zeitpunkt zwischen dem 01.04. bis 01.10.2022, Bewerbungsfrist: 25.03.2022)"
2022-03-04,"Stellenausschreibung: Studienkoordinator*in für das Institut für Medien- und Kulturwissenschaft (Düsseldorf, zum nächstmöglichen Zeitpunkt, Korrektur: Bewerbungsfrist: 16.03.2022)"
2022-03-04,"Stellenausschreibung: Call for Interest: Projektkoordinator*in “AI and the Society of the Future” (Karlsruhe, zum nächstmöglichen Zeitpunkt zwischen dem 01.04. bis 01.10.2022, Bewerbungsfrist: 25.03.2022)"
2022-03-04,"CfP: Workshop der AG Medienästhetik: Wege des Wahrnehmbar-Machens. Medienästhetik als Aisthetik medialer Migrationsprozesse (Passau, 27.05.-28.05.2022, Einreichungen bis 31.03.2022)"
2022-03-11,"Veranstaltung: Tagung: Netzwerk Kritische Kommunikationswissenschaft „Eigentum, Medien, Öffentlichkeit“ (Wien, 12.05.-14.05.2022)"
2022-03-11,"Stellenausschreibung: Wissenschaftliche Mitarbeit (PraeDoc) &quot;Contestations of the Liberal Script&quot; (Berlin, Bewerbungsfrist: 14.03.2022)"
2022-03-11,"Stellenausschreibung: 12 Promotionsstellen im Graduiertenkolleg „Kulturen der Kritik. Formen, Medien, Effekte“ (Lüneburg, zum 30.09.2022, Bewerbungsfrist: 15.04.2022)"
2022-03-11,"Stellenausschreibung: 3 Promotionsstellen &quot;Theory and History of the Image &quot; (Basel, zum 01.09.2022, Bewerbungsfrist: 17.04.2022)"
2022-03-11,"Stellenausschreibung: Wissenschaftliche Mitarbeit (PraeDoc) „Intervenierende Künste“ (Berlin, zum 01.04.2022, Bewerbungsfrist: 22.03.2022)"
2022-03-11,"Stellenausschreibung: Wissenschaftliche Mitarbeit (PostDoc/ PraeDoc) „Artificial Intelligence, Emerging Technologies, and Social Change“ (Dresden, zum nächstmöglichen Zeitpunkt, Bewerbungsfrist: 14.04.2022)"
2022-03-11,"Stellenausschreibung: Wissenschaftliche Mitarbeit „mephisto 97.6“ (Leipzig, zum 01.10.2022, Bewerbungsfrist: 01.04.2022)"
2022-03-11,"Stellenausschreibung: Drei PostDoc Stellen „Disruption and Transformation“ (Lüneburg, zum nächstmöglichen Zeitpunkt, Bewerbungsfrist: 31.03.2022)"
2022-03-11,"Veranstaltung: Workshop: Bilderfahrungen – Auftaktworkshop des DFG-Projekts „Visuelle Bildung“ (Passau, 20.05.-21.05.2022, Anmeldung bis 30.04.2022)"
2022-03-11,"Veranstaltung: Konferenz: #spoiltheconference – An Interdisciplinary Conference on Spoilers (Online, 17.03.-19.03.2022)"
2022-03-11,"Stellenausschreibung: W1-Professur für Digital Studies mit Tenure Track auf W2 (Frankfurt/ Oder, zum Wintersemester 22/23, Bewerbungsfrist: 25.03.2022)"
2022-03-11,"Veranstaltung: Workshop: Records of Disaster. Infrastrukturen und materielle Zeugen des Klimawandels (Oldenburg, 29.04-30.04.2022)"
2022-03-11,"Veranstaltung: Tagung: „arbeits|um|feld. Medien, Organisationsformen und symbolische Praktiken zeitgenössischer Büroarbeit“ (Potsdam, 18.-19.03.2022)"
2022-03-11,"Veranstaltung: Podiumsdiskussion: „zur interdisziplinären Lage der Psychoanalyse an den Universitäten“ (Online, 17.03.2022)"
2022-03-11,CfP: Online Zeitschrift: Spiel|Formen 2: Krisen (Einreichungen bis 31.03.2022)
2022-03-18,"Stellenausschreibung: Wissenschaftliche Mitarbeit (PraeDoc) „Transformationen des Populären“ (Siegen, zum nächstmöglichen Zeitpunkt, Bewerbungsfrist: 27.03.2022)"
2022-03-18,"Veranstaltung: Workshop: Abstraktion im Comic (Online, 22.04.-23.04.2022)"
2022-03-18,"Stellenausschreibung: Abteilungsleitung Sammlungen, In-Institut Filmmuseum Pots- dam (Potsdam, zum nächstmöglichen Zeitpunkt, Bewerbungsfrist: 06.04.2022)"
2022-03-18,"CfP: Workshop: #Akzeleration? #WTF? Verortungen, Politiken, Subjektivierungen (Paderborn, 25.11.-26.11.2022, Einreichungen bis 15.05.2022)"
2022-03-18,"CfP: Internationale Sommerakademie der mdw “Un/Learning: Norms and Routines in Cultural Practice” (Reichenau/ Rax, Österreich, 31.08.2022 - 04.09.2022, Einreichungen bis 31.03.2022)"
2022-03-18,"CfP: Tagung: Diversity in Media Societies (Köln, 27.10.-29.10.2022, Einreichungen bis 30.04.2022)"
2022-03-18,"CfP: Journal of Narrative and Language Studies: Special Issue “Melville, Media, and Narratives” (Einreichungen bis 30.06.2022)"
2022-03-18,"Veranstaltung: Workshop: Gesellschaft bauen (Berlin, 24.3.2022 - 25.3.2022)"
2022-03-18,"Veranstaltung: Tagung: Beschwerde führen: Systemkritik zwischen Engagement und Exzess (Online/ München, 29.3.2022 - 30.3.2022, Anmeldung bis 25.3.2022)"
2022-03-18,"Veranstaltung: Tagung: Digital Gender – Ethik, Macht und (Geschlechter-)Wissen in Systemen künstlicher Intelligenz (Dresden, 24.03.-26.03.2022)"
2022-03-25,"Veranstaltung: Workshop: Seeing with and thinking through Korsakow (Online, 08.06.-10.06.2022, Anmeldung bis 15.05.2022)"
2022-03-25,"Veranstaltung: Workshop: „Kanonkritische Literatursammlung Medienwissenschaft (KLM). Machtkritische Methoden der Kanonizität“ (Potsdam, 28.04.-29.04.2022)"
2022-03-25,"Veranstaltung: Workshop: POSTmigrantisch_DEkolonial_ANTIrassistisch: Pre-fixing Media Studies (Bochum, 13.05.2022, Anmeldung bis 01.05.2022)"
2022-03-25,"CfP: Tagung: Panel „Künstlerische Arbeit“ der AG Medien und Kunst/Kunst und Medien auf der Jahrestagung der GfM (Halle-Wittenberg, 28.9.-01.10.2022, Einreichungen bis 22.04.2022)"
2022-03-25,"CfP: Workshop: Dopplungen / Einschreibungen / Reproduktionen. Politiken medienwissenschaftlicher Analysewerkzeuge (Bochum, 04.07.-05.07.2022, Einreichungen bis 25.04.2022)"
2022-03-25,"CfP: Workshop: Moving Jewish Film (Hi)stories between Europe and Latin America (Potsdam, 19.09.-21.09.2022, Einreichungen bis 01.05.2022)"
2022-03-25,"Stellenausschreibung: Assistant Professor in Film Studies (Groningen, Niederlande, zum 01.09.2022, Bewerbungsfrist: 14.04.2022)"
2022-03-25,"Stellenausschreibung: Abteilungsleitung Sammlungen, In-Institut Filmmuseum Potsdam (Potsdam, zum nächstmöglichen Zeitpunkt, Bewerbungsfrist verlängert: 27.04.2022)"
2022-03-25,"Stellenausschreibung: Akademische*r Rät*in für Mediananalyse und Methoden (Paderborn, zum nächstmöglichen Zeitpunkt, Bewerbungsfrist: 16.05.2022)"
2022-03-25,"Stellenausschreibung: Wissenschaftliche Mitarbeit Kultur- und Medienbildung (Ludwigsburg, Bewerbungsfrist: 05.04.2022)"
2022-03-25,"Stellenausschreibung: Wissenschaftliche Mitarbeit (Prae Doc) „Analyse und Ästhetik audiovisueller Medien“ (Potsdam, zum 01.06.2022, Bewerbungsfrist: 03.04.2022)"
2022-03-25,"Veranstaltung: Ringvorlesung Aktuelle Fragen der Comicforschung: Räume (Online, Sommersemester 2022: montags)"
2022-03-25,CfP: Behemoth. A Journal on Civilisation – Special Issue: Alterität der Algorithmen. Algorithmen der Alterität (Einreichungen bis 01.07.2022)
2022-03-25,"Veranstaltung: Ergänzung zur Zoom-Vorlesungsreihe, Germanistik der Keiō- Universität Tōkyō: „Im Apparat“: Von Afrika lernen: Das Operndorf Afrika in Burkina Faso heute (Online, 28.03.2022)"
2022-04-01,"Stellenausschreibung: Wissenschaftliche Mitarbeit (Prae Doc) Theorie und Geschichte der Fotografie (Essen, zum 01.08.2022, Bewerbungsfrist: 29.05.2022)"
